t-SNE-1,t-SNE-2
-36.895073,-16.874495
35.83238,-64.923035
-11.399366,-67.618546
32.442898,-15.307321
34.97459,-22.439964
16.582802,-11.590771
31.30803,44.39635
-8.490657,1.8401346
-42.659115,31.255964
-78.926956,-0.087211825
57.85646,12.312079
-45.58987,12.531517
-9.32143,-50.956444
75.19563,-13.400258
-78.83456,-4.906394
-32.94661,62.81472
-0.75241905,11.602207
-34.38654,67.697586
-47.115532,50.788593
-27.307495,63.415287
19.388248,-29.570034
-31.127634,-19.409323
-45.495014,13.104401
31.121511,-25.232092
-43.229027,52.53834
-64.37958,-3.505842
76.30717,-17.454405
-38.961105,30.66672
22.885122,-10.186914
32.38082,28.633419
54.39353,4.7555656
5.7744617,17.11079
26.032421,-15.194212
-45.42625,-30.068483
-50.926838,15.69435
23.030813,26.131218
-54.878887,-26.44727
78.85136,-17.938036
-28.587818,69.94369
49.53249,-4.4252424
53.377216,13.479379
-49.154118,46.555744
33.63068,-18.082672
-44.47303,50.805588
-9.322415,3.8670163
-12.516396,37.12795
-21.824516,-16.424143
8.512014,-9.491563
-42.528694,-20.291847
30.923727,29.848402
0.671539,-44.921806
-54.44116,44.418934
-66.186424,-31.381496
32.093678,47.39439
-62.8786,-36.132538
2.3488324,41.806473
74.513054,-10.323599
77.351585,-4.6814027
-48.984318,-33.55729
35.850353,-22.870382
31.424135,-26.401018
-37.304943,49.416218
42.096493,-56.341984
-36.40308,53.589626
-74.939674,-2.402294
-16.088346,-10.162158
-57.379745,-29.887285
-2.6110938,-49.31268
31.128838,-7.1146493
33.798466,44.687943
36.083145,-11.84848
-46.109142,10.127672
18.929255,23.705475
-5.7750854,44.53089
-34.348106,66.32035
25.227465,-59.95754
15.924757,-2.3721006
-42.24484,47.791294
-15.347887,-57.53894
37.800343,-23.23572
-43.013084,46.03983
38.57833,-13.640313
23.027786,-33.941444
59.963757,3.534756
25.590403,-60.65324
75.37882,-26.350456
-28.8365,63.34229
-47.642204,-24.752811
-37.284622,30.142426
39.12038,-25.86541
-58.964203,-26.896984
14.691418,-19.606754
-10.600514,-2.7785754
32.710518,-65.0005
39.152966,-5.766753
37.03191,-61.033253
28.186607,-12.729212
-37.776176,15.9874
25.203175,-5.9293137
34.6454,-13.742526
36.04747,52.483356
-33.56446,21.981283
72.38859,-23.04416
25.933187,-14.516864
28.090145,40.908695
-31.567625,-18.203463
20.919827,33.59899
-3.4828992,-49.839703
71.621475,-8.342687
36.315376,58.92258
-5.845412,34.925766
61.884888,9.439663
1.4118274,37.653763
-4.775822,12.985619
-6.0973706,46.008533
33.596287,-57.277195
-9.395188,-0.281712
-62.603107,-38.48815
-12.95864,38.062187
-12.729129,2.3084378
37.953545,64.36232
-5.4892483,13.881187
-76.954094,-7.1938033
27.717524,-17.196375
-1.1612847,-47.76856
22.100626,-23.264843
-65.545006,-30.44509
-32.43057,17.671452
36.165203,-19.211748
-3.633169,39.776398
-50.16917,31.864782
48.984562,0.8144606
51.4891,-2.6663282
3.1986735,42.792645
-46.010223,-27.744604
81.5768,-6.9593453
-1.2172117,-51.991814
-41.905014,-18.674417
-66.1061,-30.870417
39.741367,-61.20959
-39.225193,49.62566
-5.667289,36.841606
-47.454605,25.914635
13.048545,-11.499831
33.68151,62.71078
-7.144301,50.451527
1.5802922,-51.359047
-30.658081,67.642555
1.3917272,50.427563
-43.069885,50.577213
38.954647,41.610825
-61.582214,-28.235294
-62.852745,-34.029102
-61.05889,-30.402122
-51.793472,28.088995
22.736143,-71.83099
-35.27401,-26.200813
12.720538,17.598217
-37.20979,34.264133
-36.509384,63.709602
-71.894875,0.3361234
32.29887,-59.016552
55.871883,8.727813
-33.335266,24.83666
41.731228,-57.514603
-49.990704,27.984833
36.424156,41.882736
-46.46645,25.608906
-51.591217,53.621452
14.575193,20.727583
84.331696,-1.5699246
22.245539,27.693594
2.6230795,50.240707
39.793156,58.806305
-46.60274,34.55707
-43.57883,-23.408125
-5.245635,-51.305946
17.586365,17.073328
54.16666,13.976057
-12.444869,-55.597454
-43.965286,10.049204
-12.6946745,-5.3297753
-49.323223,17.515215
-43.33895,46.779
34.839325,35.89241
23.88995,-27.165943
83.4916,-4.7687874
37.535122,-16.352926
-30.796776,-15.999111
0.68224555,46.798027
-35.803375,27.905056
-51.47232,16.322878
-43.503296,49.33184
-49.77656,17.520725
-42.000435,27.740635
39.128464,43.97435
29.337606,-12.170586
28.820604,-8.29663
40.365074,-22.80722
27.391075,53.880215
-5.3776093,35.637135
43.42454,-63.391266
-7.700805,52.402885
19.45823,-32.421093
1.2617493,48.674103
-28.328226,-19.838293
-43.516544,12.322597
53.208168,11.764151
-56.4389,-25.14579
-46.730236,18.117342
49.40848,-9.005327
19.284996,-17.95287
-33.35967,-24.44381
11.92188,23.886412
-35.31738,19.723804
35.07451,-61.200848
25.52474,-36.131348
70.34482,-22.886343
-63.304157,-33.526356
-23.889164,65.10842
31.87985,40.836975
25.06483,45.584778
-47.328026,18.505007
-35.51884,-24.57456
-1.4037449,41.707886
-41.16517,50.620358
30.576857,50.45057
-31.530703,67.22243
-50.134487,-34.797447
22.855679,-31.60572
-10.022286,-1.7207252
-34.969196,53.289562
-44.980644,48.51047
80.3183,-6.001204
35.153324,62.596897
-3.8326137,-51.38424
-27.13231,67.96063
-37.219456,34.001663
-3.7115512,12.647498
-43.91803,-22.575455
-8.559937,-59.31659
-17.884073,-5.89846
-45.900307,11.108726
-28.998737,-17.899317
52.108864,-0.3865512
15.762519,19.976252
23.976067,35.835274
-82.19745,-0.37789226
53.171074,13.234977
35.917408,-57.476566
-45.43634,50.631096
-7.94868,0.086827464
21.613352,-27.184076
-14.905408,-67.24623
-41.224155,40.496094
-2.69479,-49.374577
-36.736023,63.350315
22.631123,-24.924425
-37.25301,-26.436224
-30.23501,68.69944
-61.220844,-26.833853
-76.37434,0.4944208
-28.44078,64.59529
36.805893,-56.822056
-78.324326,-4.301982
-27.100279,68.173805
77.40198,-10.393208
33.507088,-18.039858
21.902233,33.09175
1.7766122,11.022537
-31.711422,23.413439
38.104836,-65.541084
-58.21547,-25.729088
27.488955,-18.363047
35.72707,50.797646
45.887363,-3.124228
25.837822,33.16444
25.465805,-68.84066
-42.204155,-21.049349
2.9713774,39.88777
43.37001,45.818916
-71.9901,-5.933351
-37.818905,44.659374
-63.643936,-34.114048
-14.913384,-16.005575
27.477865,46.827644
-56.97764,-33.388577
37.677265,63.112797
5.676596,50.15526
-36.014103,-19.47316
79.48118,-11.180559
44.069027,-17.314665
-31.105608,60.940495
58.36012,12.295158
-5.2908382,15.302079
43.219975,-11.974316
-44.6117,34.527042
-0.371693,-49.800972
-61.486496,-32.34864
-51.77262,-25.207747
32.551117,38.25865
-24.569084,63.097794
25.886942,-60.85507
39.137497,41.840916
30.851255,36.397144
40.564594,34.809155
-36.803604,-22.305164
25.93817,-66.67477
-73.16057,-4.269417
26.889727,44.016483
-4.035668,36.128246
-62.8914,-35.449547
-44.859585,-26.248238
86.974556,-2.848087
14.770756,-15.609581
16.050058,-19.38597
26.387373,37.155804
22.366135,26.025799
3.5225306,50.093655
-54.406258,45.959454
20.598173,-32.883522
27.954086,41.867878
-1.8142664,-50.317562
-11.084283,37.05991
-45.67638,30.152498
26.716738,-15.583826
-42.72773,49.437256
31.324951,42.812897
34.098736,51.770115
60.294765,12.080923
-38.63423,-22.809832
2.220407,43.46972
38.751556,-5.745385
6.6841106,-8.907222
-26.07693,65.56824
35.514633,-63.486332
-12.501854,38.665337
20.698156,-29.488562
-51.408318,33.728783
42.66381,-63.64272
32.631077,32.419754
17.606134,-5.4772153
-62.255005,-24.868996
17.503689,17.098404
-6.856636,54.28848
49.408012,-9.869377
37.816513,59.21259
17.402084,-8.620115
36.61179,47.125286
58.49534,8.138968
34.67773,-60.58933
-45.77663,27.240139
-38.98443,11.107675
-48.5164,21.304861
19.590796,-6.949599
-38.59715,-26.53003
36.57544,65.25304
16.724459,-22.52341
-41.186012,14.465273
22.37678,-6.3084927
-18.660803,-11.564263
-30.098055,-16.474157
-53.671165,46.342953
23.715036,30.746666
-40.10839,-21.213217
-9.657159,39.5459
20.936222,-7.2658067
-40.04973,42.389214
-0.97244453,-47.940002
15.381582,-12.928763
30.225693,39.251884
-0.43665,37.294872
-0.12249636,-49.888767
76.48278,-18.636177
-77.60517,3.6693819
-61.243717,-21.628595
-50.347847,-21.658606
-6.1988115,42.08851
25.886637,-12.475092
-72.975784,-4.3634715
-49.723335,53.965412
81.53871,-5.082325
-37.52985,53.331398
-6.545327,-56.934914
-44.289543,16.578
31.83671,42.63005
-63.34575,-18.74391
78.17409,-8.759031
40.914608,-9.208766
-50.075626,19.477861
27.842163,53.278767
-6.68594,-56.648777
-40.75544,41.422592
36.744728,-20.35949
-8.288966,-58.34301
-75.63018,-5.6590996
51.850887,-0.27959177
21.819223,-10.695451
50.5954,-6.470752
-62.869297,-24.179283
-78.21747,-5.851539
72.52592,-6.7683315
-43.495403,36.013905
-13.603184,-68.39619
37.218777,65.5331
35.313732,44.890766
11.49236,-9.790821
36.457508,-20.901043
-8.6615305,-58.345043
-25.10117,68.106155
36.347046,46.7772
39.58991,34.684147
-41.448166,-30.160666
32.341343,28.608402
31.163286,52.07243
23.589222,-32.54253
-46.91827,10.683815
21.407969,-27.165426
-7.8350244,-57.723103
-50.79596,52.66567
-23.86955,-16.381193
32.464577,61.496006
-0.23176357,-54.345146
-28.945915,64.45755
28.864925,-4.899407
55.613422,7.9001703
17.810644,-14.570667
-71.299385,-2.7816968
4.465331,49.883804
-8.018614,14.026571
36.378166,61.81376
48.18897,-3.7183518
-49.23098,26.738428
-48.075264,32.27018
-50.70595,-20.086088
16.45235,-18.010956
0.72361505,52.309185
22.50825,29.939775
-45.715237,50.840416
20.910192,-22.615646
-7.1574073,-59.309822
43.113438,-63.292744
79.00023,-9.704093
30.29062,52.554432
5.794017,48.493793
82.1171,-8.686416
-46.38421,-27.229027
-43.674126,14.49526
32.289585,43.32788
-20.30425,-12.877278
-37.57085,37.360348
14.087855,-12.917271
81.66858,-0.9654962
-44.7775,-25.555075
55.19348,5.458144
-14.055241,-3.828868
-5.990797,8.868874
-27.368814,59.823093
-15.310099,-5.19629
-12.3452425,-0.7100713
20.267916,29.8596
-7.862826,14.520687
36.323566,-17.363993
38.71039,-20.228653
-59.2667,-28.304926
49.34092,-7.7347775
43.48491,-11.3278675
-48.443523,-32.028625
70.070816,-8.2170315
-3.6997507,12.7443
-43.36017,38.191498
-79.415764,-1.1756103
0.81079245,46.459705
79.51071,-17.668818
35.349857,47.352165
-48.435417,27.278385
28.016068,-69.11337
38.061977,48.24419
55.70064,8.2739935
-11.822492,-7.2151284
6.320783,-12.348477
-55.82493,-24.228931
-7.3974237,44.550137
-10.406513,-8.023669
73.29108,-22.35474
-5.213031,15.030024
8.195664,15.574703
-41.956593,38.893116
34.5514,45.043453
36.16168,65.07283
-48.646477,-20.526787
-69.08867,-3.3496249
12.784423,-12.604249
-12.5102625,-9.327364
-23.82794,-17.249874
10.767067,-15.094731
25.783287,47.3251
82.562645,-8.612194
-46.556396,-28.024923
45.090916,-10.582799
32.77989,-57.112404
-3.7648857,39.758644
37.311676,51.3833
33.76356,-8.174078
-1.4903731,9.629421
70.94765,-3.465028
85.82099,-5.530587
-21.12411,-12.106832
59.000816,12.527165
79.02164,-10.251481
9.558954,-14.7722
-10.632497,40.979492
40.697723,49.145386
-44.075787,9.603425
-82.67207,-1.9266195
30.753944,62.422676
-6.0996346,39.0459
70.72864,-3.000146
75.94424,-24.95619
-43.178616,43.959503
-32.717133,-21.611206
-40.193703,11.165467
33.406113,63.871075
-58.16756,-23.834059
79.14856,-19.657545
49.47657,-4.157579
36.52604,-14.446175
-83.97137,-1.2516714
31.712835,-3.4100838
-45.587547,18.012646
-44.054855,43.964466
-35.7183,55.925274
-5.8532615,-57.731987
33.67141,-56.177673
-33.295074,65.12556
35.14389,-63.749428
-38.771427,43.405216
-61.439762,-21.888264
37.091434,-61.34049
31.277388,-63.24473
27.463213,-19.952803
71.43336,-22.827848
-55.10242,-29.103357
-0.8656242,-43.2096
22.667677,29.406755
11.914696,24.65309
61.574375,9.888405
-77.557556,-6.389515
13.563564,-6.776729
40.221714,-25.201761
-20.700274,-12.752988
-44.39741,-25.388666
27.878683,-33.030804
-45.304386,-25.108446
53.330475,-1.134919
33.962414,-25.76679
26.00477,-27.829792
-50.10145,-23.983166
-15.879673,-60.005814
-24.756945,68.21546
-46.327618,35.095695
-74.142204,0.5708188
-56.75384,-34.354885
26.826477,-61.71913
-44.328197,47.82542
-14.062437,-55.731518
23.635641,24.303223
-52.256165,29.397621
73.19047,-12.298065
24.154144,29.056654
31.484043,62.291412
-47.740444,53.32025
31.011189,34.28176
26.294668,-63.548264
26.059845,-18.94006
24.268639,-13.425943
38.20611,-18.976002
23.982162,-13.4701185
-48.29622,33.135986
24.06528,-10.021448
-6.722936,7.9483275
-43.429146,51.912716
-23.161308,-15.728803
18.030758,-16.621426
-38.10018,47.90426
-5.5643516,-52.445595
-44.445652,27.475716
59.788097,11.9542465
27.009106,42.435524
7.771731,-9.046793
-7.8272233,49.16078
11.691561,24.031172
-79.14637,0.5081092
49.03388,-8.063613
-17.25306,-0.3865741
14.521333,-13.775179
-42.83636,-21.569994
19.035433,-25.716873
50.619705,1.0312734
42.713406,-59.286526
12.694015,-16.401892
16.653511,-15.109936
-46.960594,15.368871
26.198875,48.9395
-59.662945,-29.272774
-10.073286,17.645618
31.587954,59.959347
-73.335815,-1.2515101
-44.04133,46.62124
-15.224741,-6.7649117
-6.0016036,35.641808
41.63869,-12.095103
-8.2331505,-2.810365
-42.95708,38.78364
26.365196,-28.050922
12.644656,24.756828
76.17144,-14.945928
-52.455105,50.263878
-7.577592,4.536064
-60.803158,-39.51176
8.856279,15.9127655
38.73138,52.111736
51.59391,13.790069
29.550566,-7.5603075
50.612156,-4.32928
-37.086025,-16.812641
24.914223,33.891045
37.862083,32.563633
-3.6826932,9.91623
-76.94473,-1.1555972
70.58216,-24.91848
75.579475,-11.124905
-45.576504,-24.806257
-18.234468,-60.649456
25.923985,-26.854357
-48.932003,12.43352
24.7621,-26.511538
-5.705322,36.191048
17.955227,19.78224
-40.84016,-22.488266
18.625254,-15.446087
-13.753567,-8.555049
69.90917,-27.19371
57.70084,8.020295
-12.2276535,-61.02362
-38.603935,46.83971
27.463873,39.003204
-43.78125,40.8811
-39.453686,-17.948687
-18.183308,-12.73388
-14.077806,-67.10344
-23.994387,-16.815552
-17.057602,-1.340882
-64.15766,-36.021065
81.69745,-0.6582395
37.529404,-54.659298
37.461163,-25.35086
20.87985,-24.842337
84.618225,-2.5523012
-8.400211,14.577146
34.99795,44.815536
-27.632824,-13.03487
-17.534058,-5.6144176
-8.037475,48.370697
-6.333964,5.6489882
37.43879,-19.486187
22.148079,-28.316902
20.833237,-15.087659
-10.28288,-61.485893
-39.8863,45.800514
-15.418838,-69.67665
36.51789,-64.067154
-15.786216,-66.23938
37.109573,53.397415
33.30097,56.498577
-51.974945,30.171923
18.032549,-5.788941
-58.46643,-27.452131
39.288506,-63.647892
-51.922684,-28.501463
-19.043846,-6.9159966
-47.91915,-30.59332
30.717524,-6.4475985
-73.11989,-7.2607327
37.296238,43.571358
31.579327,50.485004
10.726024,-21.281816
41.218098,34.60314
-47.21938,12.178458
-46.954086,49.260876
56.05306,13.402373
-37.72538,50.055283
33.324673,64.25666
85.965904,-5.5901628
76.32079,-6.605462
-6.9765496,6.8904295
-8.139914,-52.049427
39.87829,-56.587006
25.766142,-30.221912
0.10334298,39.54316
-16.530619,-4.6941595
22.04503,30.202824
27.240854,-15.062655
37.716644,43.845703
75.54275,-7.0405393
11.846935,-22.515127
-44.069378,44.491455
-16.825966,-8.825473
-37.231026,-17.012274
51.93618,0.095814764
-2.2656841,-48.45391
-49.862286,13.556324
49.453735,5.5564466
-77.98544,-5.7161813
-10.15211,-58.19687
43.31376,60.37211
-60.512554,-26.573784
22.125706,-27.475826
-12.903565,-6.01506
-8.141667,0.2132697
16.776308,-12.663854
29.01733,-66.2
52.275356,13.474062
20.706413,-12.409792
72.16338,-14.197692
48.104816,-9.970681
-58.329887,-30.58622
-11.886664,-8.842607
14.800524,27.357134
-80.10385,-1.7458376
-10.461479,19.01231
28.694185,55.109467
36.350758,-62.49022
56.584534,6.7886953
73.09501,-13.496891
75.51615,-20.706528
34.29004,43.28568
26.045675,27.235144
22.586142,26.954184
18.323662,-13.44247
71.03827,-28.500208
-34.9718,56.9195
22.833103,-16.33729
-22.602852,-14.258476
-74.45559,-5.610927
-29.2497,-13.7467165
-20.201626,-59.876705
-75.569824,-1.3939474
-38.15304,43.944534
-24.984344,65.28147
26.404413,-61.457832
-53.57835,16.532892
33.279465,45.769814
43.336567,60.524567
-55.387657,-31.182083
-27.83251,-17.040733
8.086091,-9.190031
-47.906635,46.370457
-62.985867,-18.557835
33.596203,66.10149
-75.550674,-2.0796466
38.95762,-24.374786
-43.68912,-23.81014
51.765312,-4.0094056
-62.462444,-33.080196
50.142113,-11.05596
-10.905331,38.44914
76.27822,-17.873602
22.668436,-13.978136
-32.12069,24.083506
-46.217056,-22.024559
-39.86165,50.105316
-22.759861,-11.069824
37.01811,64.46006
30.879702,-13.033388
-43.708534,27.248198
-33.644413,57.959385
24.14863,-30.413626
-44.16707,10.883848
-50.190117,45.60521
-3.3398423,38.547726
16.89656,19.915968
30.740852,39.732517
-49.37395,30.581694
-51.834133,14.804826
-46.255245,45.727177
40.59628,-22.335438
-49.062943,-33.26247
-43.890602,47.861908
28.642765,54.622066
-15.67902,-2.4911954
17.796883,23.530844
-8.623068,14.856567
58.67994,8.114572
-14.973743,-64.74067
-43.902294,14.249306
36.42654,-61.238873
18.176922,-5.812188
23.986021,37.88156
-48.69149,42.397522
30.680883,38.96636
-30.893547,62.685577
15.612712,19.18664
33.679474,50.70353
36.95118,49.225517
24.976206,-67.2396
-45.967846,18.112116
26.80429,-65.13742
53.821198,12.565421
-8.092666,2.6116853
79.82994,-11.234245
16.227272,-13.317914
-56.67682,-31.824614
85.25173,-5.370664
33.515934,-57.32971
-41.642673,44.701633
-22.297117,-64.37822
-42.203632,12.530116
-46.592587,23.58818
38.85993,-54.559143
47.68146,0.9414437
-11.278935,-63.216633
37.762554,-24.829386
16.73334,20.086784
-6.91313,49.57057
-60.60763,-34.316082
19.983713,23.040348
-46.20263,46.99915
-32.81832,-4.047285
37.425564,-5.3886623
32.450634,-12.502365
-44.44296,31.29913
53.37837,13.604227
-39.000175,-13.537136
-33.82322,68.60186
-49.353577,53.573986
-48.73539,11.672621
38.27233,65.93034
-8.529927,11.539734
-78.564804,-6.651005
78.44329,-13.449161
84.58875,-3.356552
-19.213396,-10.914412
-33.32908,58.03111
-3.434008,33.537277
-34.70248,66.44158
27.481855,53.285698
30.090425,-13.89032
-48.957874,-23.950691
30.650082,-21.61398
45.923195,-3.1173139
70.351105,-28.19579
-12.465545,-62.066917
42.00322,-62.050907
1.813253,10.692166
32.42308,44.79695
-41.352695,42.58659
28.765747,50.852474
-42.957314,9.630585
-10.735675,41.00172
-61.084675,-22.758924
-6.0828757,45.492588
25.825981,32.45454
7.4331284,-12.81198
34.153076,-21.588608
-38.048576,12.517611
36.113907,45.656734
-35.072475,49.93844
17.467632,-5.0696177
76.2889,-11.10717
-18.69181,-10.807229
-46.50135,31.318487
25.826077,-11.232594
-10.4544115,-3.9664662
73.73144,-9.674451
-52.510967,44.33466
49.435104,-10.127787
17.967134,32.030262
85.16507,-5.4074936
-32.837135,22.74866
-41.08056,-21.93523
7.4370613,17.605112
-24.156034,-15.742942
-6.870979,9.848184
52.645344,-3.2784574
-57.232365,-27.658175
57.59608,7.2549653
-30.504494,62.81763
-9.082159,9.825325
82.03076,-5.8617864
-73.05101,-5.242038
6.2425303,13.601653
-9.740158,-59.528618
6.806576,15.996753
71.40241,-27.66966
-52.269043,45.575603
-4.307483,-57.022385
-27.878447,-13.924654
26.061272,-61.56526
50.79251,2.7854009
27.900543,-64.077126
78.28734,-24.802614
-13.824532,-6.770138
-44.431202,37.16002
-3.2600842,13.032292
18.394901,-32.024994
25.568367,-61.14908
-47.147793,39.81542
-36.09181,53.10799
18.469181,22.102755
29.126692,-23.15078
22.431974,-6.1853533
-38.92486,-13.517135
41.319263,-58.953228
13.037529,-8.997884
18.195541,-17.895086
-44.07839,-25.114044
13.060728,-14.624602
-46.390495,14.3278475
-5.9710283,38.67207
41.57626,34.094044
37.353172,-11.351627
-58.39383,-33.563396
76.231155,-12.218531
-72.25574,-4.6106577
-48.931347,44.94871
-64.68735,-35.501995
83.64657,-4.3297267
38.86525,43.70837
12.379967,-9.957403
-32.240475,18.898016
37.10489,-9.18654
51.402004,-6.646489
5.419434,-9.495685
-6.6719856,6.7825127
-37.124306,-23.29505
-49.51671,26.300726
-42.079018,46.725098
-1.4114326,-48.03992
2.5112958,10.148444
26.031012,-1.3316693
-5.1662664,43.08238
-58.753433,-33.590508
61.09752,8.869898
-41.94069,-17.597084
-21.58047,-63.87366
38.78885,-63.5952
9.847724,18.011583
-7.8161974,50.998466
21.337648,-3.9540122
28.897512,34.977997
18.521875,20.046232
-76.790016,0.5122718
-11.131942,-56.39308
-41.118484,26.150967
-51.45793,51.355457
-17.914587,-52.798264
-16.17983,-67.35187
52.130974,-3.1178024
-44.311424,37.197273
56.66238,12.182664
37.283813,-53.949127
14.838535,-9.64237
-43.70133,45.50103
-1.390711,40.451084
-47.054935,52.14343
21.495817,-73.27257
33.79864,45.719555
34.770832,-26.093271
-34.196865,17.0113
49.93099,-9.690188
-5.0775666,32.467373
-37.2568,-26.673449
-61.92683,-23.375229
-57.74667,-34.53837
33.111156,31.722385
25.26819,-31.072168
-17.566978,-65.9447
-50.793545,-23.027794
21.220959,28.491014
34.25102,-7.4110923
17.705528,32.338165
24.920864,-23.58067
4.73321,-3.9475963
-6.0075583,-63.077736
32.937107,-65.07796
-21.381378,-12.829567
-6.5884147,47.39354
-14.744827,-69.06224
-6.9222636,38.87665
2.099842,43.262714
-33.89173,63.927048
-44.807945,39.49096
-14.742748,-63.143604
22.364914,33.75384
-49.185207,-26.301456
36.77744,-22.208048
-8.580002,48.05449
-13.038459,-67.11924
39.56908,-11.827658
79.86428,-7.315265
31.999842,-62.115585
-72.917885,-5.349739
-47.36682,13.220906
-31.837845,23.893616
33.284042,-21.952568
-62.73144,-28.52227
-35.883465,-23.012512
4.600596,-2.3718245
81.63953,-3.1024985
22.088335,31.521378
79.16861,-10.116748
-34.757008,-17.858385
-43.764988,40.520668
1.0839056,52.296932
37.566418,-55.803528
-50.098896,-22.003187
24.544575,18.154575
-6.8558154,6.906165
38.87334,-58.69859
33.20185,34.075516
-47.39497,24.528229
-8.505046,46.867664
28.400888,-16.657597
-10.222027,1.3538829
59.820797,10.339588
-51.379787,20.98905
62.09826,0.08715799
35.171112,-54.195698
-20.064419,-11.003699
4.233054,40.012028
-42.534286,17.670866
39.285946,-10.687594
19.386717,-32.05914
26.935751,-60.209133
39.488277,44.857613
-72.95956,-2.2546
25.9539,-68.82441
81.828354,-5.6827693
52.393696,3.1309264
46.42088,-3.0860436
-13.976033,-4.911936
25.650076,-69.23973
33.05894,59.66447
-24.181221,-9.991401
-19.841063,-65.289314
-8.478649,-62.010952
37.36538,44.116383
37.407467,-57.77239
11.621286,17.627184
38.325954,67.14617
49.002926,-9.093036
-10.067408,-7.7468863
78.17341,-20.088682
20.056837,-18.072939
87.76304,-3.8055816
33.496483,-56.33581
50.90872,-1.6785595
-42.098038,46.94551
55.525726,13.758063
-7.1249375,1.1528802
54.65565,13.216413
16.689352,-13.382738
-47.145073,24.669909
-48.12483,44.131584
27.52871,33.115803
26.693148,29.90262
-53.816616,17.708002
28.713184,-17.64287
75.4178,-18.36823
-23.33955,-8.700916
-9.366195,41.23105
38.22412,43.8768
-26.496525,-14.276278
-50.59183,52.253536
-0.46627215,-46.63287
-47.38424,35.5897
5.1085057,13.58426
-53.75624,-26.796698
0.14700028,51.59448
31.83341,60.925297
78.271614,-21.441847
43.29249,60.48321
-5.8484936,-57.132828
-43.989033,7.0274577
-14.50062,-67.7516
-49.408108,34.39866
74.51101,-16.84942
-16.32453,-1.0629815
74.3427,-23.204681
-75.1849,-5.7644715
30.010033,-5.7892013
-42.191395,32.909435
-38.483883,43.600605
-42.06083,-29.397139
21.513988,27.06459
36.28509,48.17907
-32.355618,17.690275
16.5856,-17.80522
74.61107,-10.798202
7.7354198,14.124962
36.53729,-17.304296
74.74637,-12.829995
